"row ID","RF100 Pred"
"Row1247","TRUE"
"Row1248","FALSE"
"Row1249","TRUE"
"Row1250","TRUE"
"Row1251","TRUE"
"Row1252","FALSE"
"Row1253","FALSE"
"Row1254","FALSE"
"Row1255","TRUE"
"Row1256","TRUE"
"Row1257","TRUE"
"Row1258","TRUE"
"Row1259","TRUE"
"Row1260","TRUE"
"Row1261","FALSE"
"Row1262","FALSE"
"Row1263","TRUE"
"Row1264","TRUE"
"Row1265","FALSE"
"Row1266","FALSE"
"Row1267","TRUE"
"Row1268","TRUE"
"Row1269","TRUE"
"Row1270","FALSE"
"Row1271","FALSE"
"Row1272","FALSE"
"Row1273","TRUE"
"Row1274","TRUE"
"Row1275","FALSE"
"Row1276","FALSE"
"Row1277","FALSE"
"Row1278","TRUE"
"Row1279","FALSE"
"Row1280","FALSE"
"Row1281","TRUE"
"Row1282","TRUE"
"Row1283","FALSE"
"Row1284","TRUE"
"Row1285","TRUE"
"Row1286","TRUE"
"Row1287","FALSE"
"Row1288","FALSE"
"Row1289","FALSE"
"Row1290","FALSE"
"Row1291","FALSE"
"Row1292","FALSE"
"Row1293","FALSE"
"Row1294","FALSE"
"Row1295","FALSE"
"Row1296","FALSE"
"Row1297","FALSE"
"Row1298","FALSE"
"Row1299","FALSE"
"Row1300","TRUE"
"Row1301","TRUE"
"Row1302","FALSE"
"Row1303","FALSE"
"Row1304","FALSE"
"Row1305","TRUE"
"Row1306","TRUE"
"Row1307","FALSE"
"Row1308","FALSE"
"Row1309","FALSE"
"Row1310","FALSE"
"Row1311","FALSE"
"Row1312","FALSE"
"Row1313","FALSE"
"Row1314","FALSE"
"Row1315","FALSE"
"Row1316","FALSE"
"Row1317","FALSE"
"Row1318","TRUE"
"Row1319","TRUE"
"Row1320","FALSE"
"Row1321","FALSE"
"Row1322","FALSE"
"Row1323","FALSE"
"Row1324","FALSE"
"Row1325","FALSE"
"Row1326","FALSE"
"Row1327","FALSE"
"Row1328","FALSE"
"Row1329","FALSE"
"Row1330","FALSE"
"Row1331","FALSE"
"Row1332","FALSE"
"Row1333","FALSE"
"Row1334","FALSE"
"Row1335","FALSE"
"Row1336","FALSE"
"Row1337","FALSE"
"Row1338","FALSE"
"Row1339","FALSE"
"Row1340","FALSE"
"Row1341","FALSE"
"Row1342","TRUE"
"Row1343","FALSE"
"Row1344","FALSE"
"Row1345","FALSE"
"Row1346","FALSE"
"Row1347","FALSE"
"Row1348","FALSE"
"Row1349","FALSE"
"Row1350","FALSE"
"Row1351","FALSE"
"Row1352","TRUE"
"Row1353","FALSE"
"Row1354","FALSE"
"Row1355","TRUE"
"Row1356","FALSE"
"Row1357","FALSE"
"Row1358","FALSE"
"Row1359","FALSE"
"Row1360","FALSE"
"Row1361","FALSE"
"Row1362","FALSE"
"Row1363","FALSE"
"Row1364","FALSE"
"Row1365","FALSE"
"Row1366","FALSE"
"Row1367","TRUE"
"Row1368","TRUE"
"Row1369","TRUE"
"Row1370","TRUE"
"Row1371","TRUE"
"Row1372","TRUE"
"Row1373","TRUE"
"Row1374","TRUE"
"Row1375","TRUE"
"Row1376","TRUE"
"Row1377","TRUE"
"Row1378","TRUE"
"Row1379","TRUE"
"Row1380","TRUE"
"Row1381","FALSE"
"Row1382","TRUE"
"Row1383","TRUE"
"Row1384","TRUE"
"Row1385","FALSE"
"Row1386","FALSE"
"Row1387","FALSE"
"Row1388","TRUE"
"Row1389","FALSE"
"Row1390","FALSE"
"Row1391","TRUE"
"Row1392","FALSE"
"Row1393","TRUE"
"Row1394","TRUE"
"Row1395","FALSE"
"Row1396","TRUE"
"Row1397","FALSE"
"Row1398","FALSE"
"Row1399","FALSE"
"Row1400","TRUE"
"Row1401","TRUE"
"Row1402","TRUE"
"Row1403","FALSE"
"Row1404","TRUE"
"Row1405","FALSE"
"Row1406","FALSE"
"Row1407","TRUE"
"Row1408","FALSE"
"Row1409","FALSE"
"Row1410","FALSE"
"Row1411","FALSE"
"Row1412","TRUE"
"Row1413","TRUE"
"Row1414","FALSE"
"Row1415","TRUE"
"Row1416","TRUE"
"Row1417","TRUE"
"Row1418","TRUE"
"Row1419","TRUE"
"Row1420","TRUE"
"Row1421","TRUE"
"Row1422","TRUE"
"Row1423","TRUE"
"Row1424","TRUE"
"Row1425","FALSE"
"Row1426","FALSE"
"Row1427","FALSE"
"Row1428","FALSE"
"Row1429","FALSE"
"Row1430","FALSE"
"Row1431","FALSE"
"Row1432","FALSE"
"Row1433","FALSE"
"Row1434","TRUE"
"Row1435","FALSE"
"Row1436","FALSE"
"Row1437","FALSE"
"Row1438","FALSE"
"Row1439","FALSE"
"Row1440","FALSE"
"Row1441","FALSE"
"Row1442","FALSE"
"Row1443","FALSE"
"Row1444","FALSE"
"Row1445","FALSE"
"Row1446","FALSE"
"Row1447","TRUE"
"Row1448","FALSE"
"Row1449","FALSE"
"Row1450","FALSE"
"Row1451","FALSE"
"Row1452","FALSE"
"Row1453","FALSE"
"Row1454","FALSE"
"Row1455","FALSE"
"Row1456","FALSE"
"Row1457","FALSE"
"Row1458","FALSE"
"Row1459","FALSE"
"Row1460","FALSE"
"Row1461","FALSE"
"Row1462","FALSE"
"Row1463","FALSE"
"Row1464","FALSE"
"Row1465","FALSE"
"Row1466","FALSE"
"Row1467","FALSE"
"Row1468","FALSE"
"Row1469","FALSE"
"Row1470","FALSE"
"Row1471","FALSE"
"Row1472","FALSE"
"Row1473","FALSE"
"Row1474","FALSE"
"Row1475","TRUE"
"Row1476","FALSE"
"Row1477","TRUE"
"Row1478","FALSE"
"Row1479","TRUE"
"Row1480","TRUE"
"Row1481","TRUE"
"Row1482","FALSE"
"Row1483","TRUE"
"Row1484","FALSE"
"Row1485","TRUE"
"Row1486","TRUE"
"Row1487","TRUE"
"Row1488","FALSE"
"Row1489","TRUE"
"Row1490","FALSE"
"Row1491","FALSE"
"Row1492","TRUE"
"Row1493","FALSE"
"Row1494","TRUE"
"Row1495","FALSE"
"Row1496","FALSE"
"Row1497","FALSE"
"Row1498","FALSE"
"Row1499","FALSE"
"Row1500","FALSE"
"Row1501","TRUE"
"Row1502","FALSE"
"Row1503","FALSE"
"Row1504","FALSE"
"Row1505","FALSE"
"Row1506","FALSE"
"Row1507","FALSE"
"Row1508","FALSE"
"Row1509","FALSE"
"Row1510","FALSE"
"Row1511","FALSE"
"Row1512","FALSE"
"Row1513","FALSE"
"Row1514","FALSE"
"Row1515","FALSE"
"Row1516","FALSE"
"Row1517","FALSE"
"Row1518","FALSE"
"Row1519","TRUE"
"Row1520","FALSE"
"Row1521","FALSE"
"Row1522","FALSE"
"Row1523","FALSE"
"Row1524","FALSE"
"Row1525","TRUE"
"Row1526","TRUE"
"Row1527","FALSE"
"Row1528","FALSE"
"Row1529","FALSE"
"Row1530","FALSE"
"Row1531","TRUE"
"Row1532","FALSE"
"Row1533","FALSE"
"Row1534","FALSE"
"Row1535","TRUE"
"Row1536","FALSE"
"Row1537","FALSE"
"Row1538","FALSE"
"Row1539","FALSE"
"Row1540","FALSE"
"Row1541","FALSE"
"Row1542","FALSE"
"Row1543","TRUE"
"Row1544","FALSE"
"Row1545","FALSE"
"Row1546","FALSE"
"Row1547","FALSE"
"Row1548","FALSE"
"Row1549","TRUE"
"Row1550","TRUE"
"Row1551","TRUE"
"Row1552","FALSE"
"Row1553","FALSE"
"Row1554","FALSE"
"Row1555","FALSE"
"Row1556","FALSE"
"Row1557","FALSE"
"Row1558","FALSE"
"Row1559","FALSE"
"Row1560","FALSE"
"Row1561","TRUE"
"Row1562","TRUE"
"Row1563","FALSE"
"Row1564","FALSE"
"Row1565","FALSE"
"Row1566","FALSE"
"Row1567","FALSE"
"Row1568","TRUE"
"Row1569","FALSE"
"Row1570","FALSE"
"Row1571","FALSE"
"Row1572","FALSE"
"Row1573","FALSE"
"Row1574","TRUE"
"Row1575","FALSE"
"Row1576","FALSE"
"Row1577","FALSE"
"Row1578","TRUE"
"Row1579","TRUE"
"Row1580","TRUE"
"Row1581","FALSE"
"Row1582","FALSE"
"Row1583","FALSE"
"Row1584","FALSE"
"Row1585","FALSE"
"Row1586","TRUE"
"Row1587","FALSE"
"Row1588","FALSE"
"Row1589","FALSE"
"Row1590","FALSE"
"Row1591","FALSE"
"Row1592","TRUE"
"Row1593","TRUE"
"Row1594","FALSE"
"Row1595","FALSE"
"Row1596","TRUE"
"Row1597","FALSE"
"Row1598","FALSE"
"Row1599","FALSE"
"Row1600","FALSE"
"Row1601","FALSE"
"Row1602","FALSE"
"Row1603","FALSE"
"Row1604","FALSE"
"Row1605","TRUE"
"Row1606","FALSE"
"Row1607","FALSE"
"Row1608","FALSE"
"Row1609","TRUE"
"Row1610","FALSE"
"Row1611","TRUE"
"Row1612","TRUE"
"Row1613","FALSE"
"Row1614","FALSE"
"Row1615","TRUE"
"Row1616","FALSE"
"Row1617","FALSE"
"Row1618","FALSE"
"Row1619","FALSE"
"Row1620","FALSE"
"Row1621","TRUE"
"Row1622","FALSE"
"Row1623","TRUE"
"Row1624","TRUE"
"Row1625","TRUE"
"Row1626","FALSE"
"Row1627","FALSE"
"Row1628","TRUE"
"Row1629","FALSE"
"Row1630","FALSE"
"Row1631","TRUE"
"Row1632","TRUE"
"Row1633","TRUE"
"Row1634","FALSE"
"Row1635","TRUE"
"Row1636","FALSE"
"Row1637","FALSE"
"Row1638","FALSE"
"Row1639","TRUE"
"Row1640","FALSE"
"Row1641","TRUE"
"Row1642","FALSE"
"Row1643","FALSE"
"Row1644","TRUE"
"Row1645","TRUE"
"Row1646","FALSE"
"Row1647","FALSE"
"Row1648","FALSE"
"Row1649","TRUE"
"Row1650","FALSE"
"Row1651","FALSE"
"Row1652","FALSE"
"Row1653","FALSE"
"Row1654","FALSE"
"Row1655","FALSE"
"Row1656","FALSE"
"Row1657","FALSE"
"Row1658","FALSE"
"Row1659","FALSE"
"Row1660","FALSE"
"Row1661","FALSE"
"Row1662","FALSE"
"Row1663","TRUE"
"Row1664","FALSE"
"Row1665","FALSE"
"Row1666","FALSE"
"Row1667","FALSE"
"Row1668","FALSE"
"Row1669","FALSE"
"Row1670","FALSE"
"Row1671","FALSE"
"Row1672","FALSE"
"Row1673","FALSE"
"Row1674","TRUE"
"Row1675","FALSE"
"Row1676","TRUE"
"Row1677","FALSE"
"Row1678","TRUE"
"Row1679","FALSE"
"Row1680","TRUE"
"Row1681","FALSE"
"Row1682","FALSE"
"Row1683","FALSE"
"Row1684","TRUE"
"Row1685","FALSE"
"Row1686","TRUE"
"Row1687","FALSE"
"Row1688","FALSE"
"Row1689","FALSE"
"Row1690","TRUE"
"Row1691","FALSE"
"Row1692","TRUE"
"Row1693","FALSE"
"Row1694","TRUE"
"Row1695","TRUE"
"Row1696","FALSE"
"Row1697","TRUE"
"Row1698","TRUE"
"Row1699","TRUE"
"Row1700","TRUE"
"Row1701","FALSE"
"Row1702","FALSE"
"Row1703","FALSE"
"Row1704","FALSE"
"Row1705","FALSE"
"Row1706","FALSE"
"Row1707","FALSE"
"Row1708","FALSE"
"Row1709","FALSE"
"Row1710","TRUE"
"Row1711","TRUE"
"Row1712","FALSE"
"Row1713","TRUE"
"Row1714","FALSE"
"Row1715","FALSE"
"Row1716","FALSE"
"Row1717","FALSE"
"Row1718","FALSE"
"Row1719","FALSE"
"Row1720","FALSE"
"Row1721","FALSE"
"Row1722","FALSE"
"Row1723","FALSE"
"Row1724","FALSE"
"Row1725","FALSE"
"Row1726","FALSE"
"Row1727","FALSE"
"Row1728","FALSE"
"Row1729","FALSE"
"Row1730","TRUE"
"Row1731","FALSE"
"Row1732","FALSE"
"Row1733","FALSE"
"Row1734","FALSE"
"Row1735","FALSE"
"Row1736","FALSE"
"Row1737","TRUE"
"Row1738","TRUE"
"Row1739","TRUE"
"Row1740","FALSE"
"Row1741","FALSE"
"Row1742","TRUE"
"Row1743","TRUE"
"Row1744","TRUE"
"Row1745","TRUE"
"Row1746","FALSE"
"Row1747","FALSE"
"Row1748","TRUE"
"Row1749","FALSE"
"Row1750","FALSE"
"Row1751","FALSE"
"Row1752","FALSE"
"Row1753","TRUE"
"Row1754","FALSE"
"Row1755","TRUE"
"Row1756","TRUE"
"Row1757","FALSE"
"Row1758","FALSE"
"Row1759","TRUE"
"Row1760","FALSE"
"Row1761","FALSE"
"Row1762","TRUE"
"Row1763","FALSE"
"Row1764","TRUE"
"Row1765","FALSE"
"Row1766","FALSE"
"Row1767","TRUE"
"Row1768","FALSE"
"Row1769","FALSE"
"Row1770","FALSE"
"Row1771","TRUE"
"Row1772","FALSE"
"Row1773","TRUE"
"Row1774","FALSE"
"Row1775","FALSE"
"Row1776","TRUE"
"Row1777","TRUE"
"Row1778","FALSE"
"Row1779","FALSE"
"Row1780","FALSE"
"Row1781","TRUE"
"Row1782","FALSE"
"Row1783","TRUE"
"Row1784","TRUE"
"Row1785","FALSE"
"Row1786","FALSE"
"Row1787","FALSE"
"Row1788","TRUE"
"Row1789","TRUE"
"Row1790","TRUE"
"Row1791","FALSE"
"Row1792","FALSE"
"Row1793","TRUE"
"Row1794","FALSE"
"Row1795","FALSE"
"Row1796","TRUE"
"Row1797","FALSE"
"Row1798","TRUE"
"Row1799","FALSE"
"Row1800","FALSE"
"Row1801","FALSE"
"Row1802","FALSE"
"Row1803","TRUE"
"Row1804","FALSE"
"Row1805","FALSE"
"Row1806","TRUE"
"Row1807","TRUE"
"Row1808","FALSE"
"Row1809","FALSE"
"Row1810","FALSE"
"Row1811","FALSE"
"Row1812","FALSE"
"Row1813","FALSE"
"Row1814","FALSE"
"Row1815","FALSE"
"Row1816","FALSE"
"Row1817","FALSE"
"Row1818","FALSE"
"Row1819","FALSE"
"Row1820","FALSE"
"Row1821","FALSE"
"Row1822","FALSE"
"Row1823","TRUE"
"Row1824","FALSE"
"Row1825","FALSE"
"Row1826","FALSE"
"Row1827","FALSE"
"Row1828","FALSE"
"Row1829","FALSE"
"Row1830","TRUE"
"Row1831","FALSE"
"Row1832","FALSE"
"Row1833","FALSE"
"Row1834","FALSE"
"Row1835","FALSE"
"Row1836","FALSE"
"Row1837","FALSE"
"Row1838","TRUE"
"Row1839","TRUE"
"Row1840","FALSE"
"Row1841","FALSE"
"Row1842","FALSE"
"Row1843","TRUE"
"Row1844","FALSE"
"Row1845","TRUE"
"Row1846","FALSE"
"Row1847","FALSE"
"Row1848","TRUE"
"Row1849","FALSE"
"Row1850","FALSE"
"Row1851","FALSE"
"Row1852","FALSE"
"Row1853","FALSE"
"Row1854","FALSE"
"Row1855","FALSE"
"Row1856","FALSE"
"Row1857","TRUE"
"Row1858","TRUE"
"Row1859","FALSE"
"Row1860","FALSE"
"Row1861","FALSE"
"Row1862","FALSE"
"Row1863","FALSE"
"Row1864","FALSE"
"Row1865","FALSE"
"Row1866","TRUE"
"Row1867","FALSE"
"Row1868","TRUE"
"Row1869","TRUE"
"Row1870","FALSE"
"Row1871","FALSE"
"Row1872","FALSE"
"Row1873","FALSE"
"Row1874","FALSE"
"Row1875","FALSE"
"Row1876","TRUE"
"Row1877","FALSE"
"Row1878","TRUE"
"Row1879","FALSE"
"Row1880","FALSE"
"Row1881","FALSE"
"Row1882","FALSE"
"Row1883","FALSE"
"Row1884","FALSE"
"Row1885","FALSE"
"Row1886","FALSE"
"Row1887","FALSE"
"Row1888","FALSE"
"Row1889","FALSE"
"Row1890","FALSE"
"Row1891","TRUE"
"Row1892","FALSE"
"Row1893","TRUE"
"Row1894","FALSE"
"Row1895","FALSE"
"Row1896","TRUE"
"Row1897","TRUE"
"Row1898","FALSE"
"Row1899","FALSE"
"Row1900","FALSE"
"Row1901","TRUE"
"Row1902","TRUE"
"Row1903","FALSE"
"Row1904","FALSE"
"Row1905","FALSE"
"Row1906","FALSE"
"Row1907","FALSE"
"Row1908","FALSE"
"Row1909","FALSE"
"Row1910","FALSE"
"Row1911","FALSE"
"Row1912","FALSE"
"Row1913","TRUE"
"Row1914","FALSE"
"Row1915","FALSE"
"Row1916","FALSE"
"Row1917","TRUE"
"Row1918","TRUE"
"Row1919","TRUE"
"Row1920","FALSE"
"Row1921","TRUE"
"Row1922","FALSE"
"Row1923","TRUE"
"Row1924","FALSE"
"Row1925","TRUE"
"Row1926","TRUE"
"Row1927","FALSE"
"Row1928","TRUE"
"Row1929","FALSE"
"Row1930","TRUE"
"Row1931","TRUE"
"Row1932","TRUE"
"Row1933","FALSE"
"Row1934","TRUE"
"Row1935","FALSE"
"Row1936","FALSE"
"Row1937","FALSE"
"Row1938","FALSE"
"Row1939","FALSE"
"Row1940","FALSE"
"Row1941","TRUE"
"Row1942","TRUE"
"Row1943","FALSE"
"Row1944","FALSE"
"Row1945","TRUE"
"Row1946","FALSE"
"Row1947","FALSE"
"Row1948","FALSE"
"Row1949","FALSE"
"Row1950","TRUE"
"Row1951","FALSE"
"Row1952","FALSE"
"Row1953","FALSE"
"Row1954","TRUE"
"Row1955","FALSE"
"Row1956","FALSE"
"Row1957","FALSE"
"Row1958","FALSE"
"Row1959","FALSE"
"Row1960","FALSE"
"Row1961","FALSE"
"Row1962","FALSE"
"Row1963","TRUE"
"Row1964","TRUE"
"Row1965","FALSE"
"Row1966","TRUE"
"Row1967","FALSE"
"Row1968","FALSE"
"Row1969","TRUE"
"Row1970","FALSE"
"Row1971","FALSE"
"Row1972","FALSE"
"Row1973","FALSE"
"Row1974","FALSE"
"Row1975","FALSE"
"Row1976","FALSE"
"Row1977","FALSE"
"Row1978","TRUE"
"Row1979","FALSE"
"Row1980","FALSE"
"Row1981","TRUE"
"Row1982","FALSE"
"Row1983","TRUE"
"Row1984","FALSE"
"Row1985","TRUE"
"Row1986","TRUE"
"Row1987","TRUE"
"Row1988","TRUE"
"Row1989","FALSE"
"Row1990","FALSE"
"Row1991","FALSE"
"Row1992","FALSE"
"Row1993","FALSE"
"Row1994","FALSE"
"Row1995","FALSE"
"Row1996","FALSE"
"Row1997","FALSE"
"Row1998","FALSE"
"Row1999","TRUE"
"Row2000","FALSE"
"Row2001","TRUE"
"Row2002","FALSE"
"Row2003","FALSE"
"Row2004","FALSE"
"Row2005","FALSE"
"Row2006","FALSE"
"Row2007","FALSE"
"Row2008","FALSE"
"Row2009","TRUE"
"Row2010","FALSE"
"Row2011","TRUE"
"Row2012","FALSE"
"Row2013","FALSE"
"Row2014","TRUE"
"Row2015","TRUE"
"Row2016","TRUE"
"Row2017","FALSE"
"Row2018","FALSE"
"Row2019","TRUE"
"Row2020","FALSE"
"Row2021","FALSE"
"Row2022","FALSE"
"Row2023","TRUE"
"Row2024","TRUE"
"Row2025","FALSE"
"Row2026","TRUE"
"Row2027","TRUE"
"Row2028","FALSE"
"Row2029","TRUE"
"Row2030","TRUE"
"Row2031","FALSE"
"Row2032","FALSE"
"Row2033","FALSE"
"Row2034","FALSE"
"Row2035","FALSE"
"Row2036","FALSE"
"Row2037","TRUE"
"Row2038","FALSE"
"Row2039","FALSE"
"Row2040","TRUE"
"Row2041","FALSE"
"Row2042","FALSE"
"Row2043","FALSE"
"Row2044","TRUE"
"Row2045","FALSE"
"Row2046","FALSE"
"Row2047","FALSE"
"Row2048","FALSE"
"Row2049","FALSE"
"Row2050","TRUE"
"Row2051","TRUE"
"Row2052","TRUE"
"Row2053","FALSE"
"Row2054","TRUE"
"Row2055","FALSE"
"Row2056","FALSE"
"Row2057","FALSE"
"Row2058","FALSE"
"Row2059","FALSE"
"Row2060","TRUE"
"Row2061","FALSE"
"Row2062","FALSE"
"Row2063","FALSE"
"Row2064","FALSE"
"Row2065","FALSE"
"Row2066","FALSE"
"Row2067","FALSE"
"Row2068","FALSE"
"Row2069","TRUE"
"Row2070","FALSE"
"Row2071","FALSE"
"Row2072","FALSE"
"Row2073","FALSE"
"Row2074","FALSE"
"Row2075","TRUE"
"Row2076","FALSE"
"Row2077","TRUE"
"Row2078","FALSE"
"Row2079","FALSE"
"Row2080","TRUE"
"Row2081","TRUE"
"Row2082","FALSE"
"Row2083","FALSE"
"Row2084","FALSE"
"Row2085","FALSE"
"Row2086","FALSE"
"Row2087","FALSE"
"Row2088","FALSE"
"Row2089","FALSE"
"Row2090","FALSE"
"Row2091","FALSE"
"Row2092","TRUE"
"Row2093","FALSE"
"Row2094","FALSE"
"Row2095","FALSE"
"Row2096","FALSE"
"Row2097","TRUE"
"Row2098","FALSE"
"Row2099","FALSE"
"Row2100","FALSE"
"Row2101","FALSE"
"Row2102","FALSE"
"Row2103","FALSE"
"Row2104","FALSE"
"Row2105","FALSE"
"Row2106","FALSE"
"Row2107","FALSE"
"Row2108","FALSE"
"Row2109","FALSE"
"Row2110","FALSE"
"Row2111","FALSE"
"Row2112","FALSE"
"Row2113","FALSE"
"Row2114","FALSE"
"Row2115","FALSE"
"Row2116","FALSE"
"Row2117","FALSE"
"Row2118","TRUE"
"Row2119","FALSE"
"Row2120","FALSE"
"Row2121","FALSE"
"Row2122","FALSE"
"Row2123","TRUE"
"Row2124","FALSE"
"Row2125","FALSE"
"Row2126","TRUE"
"Row2127","FALSE"
"Row2128","TRUE"
"Row2129","FALSE"
"Row2130","TRUE"
"Row2131","TRUE"
"Row2132","FALSE"
"Row2133","TRUE"
"Row2134","TRUE"
"Row2135","TRUE"
"Row2136","FALSE"
"Row2137","TRUE"
"Row2138","FALSE"
"Row2139","TRUE"
"Row2140","FALSE"
"Row2141","FALSE"
"Row2142","FALSE"
"Row2143","FALSE"
"Row2144","FALSE"
"Row2145","TRUE"
"Row2146","FALSE"
"Row2147","TRUE"
"Row2148","FALSE"
"Row2149","TRUE"
"Row2150","FALSE"
"Row2151","FALSE"
"Row2152","TRUE"
"Row2153","TRUE"
"Row2154","TRUE"
"Row2155","TRUE"
"Row2156","TRUE"
"Row2157","TRUE"
"Row2158","FALSE"
"Row2159","TRUE"
"Row2160","TRUE"
"Row2161","TRUE"
"Row2162","TRUE"
"Row2163","TRUE"
"Row2164","TRUE"
"Row2165","FALSE"
"Row2166","FALSE"
"Row2167","TRUE"
"Row2168","FALSE"
"Row2169","TRUE"
"Row2170","TRUE"
"Row2171","FALSE"
"Row2172","FALSE"
"Row2173","TRUE"
"Row2174","FALSE"
"Row2175","FALSE"
"Row2176","FALSE"
"Row2177","TRUE"
"Row2178","FALSE"
"Row2179","FALSE"
"Row2180","FALSE"
"Row2181","FALSE"
"Row2182","FALSE"
"Row2183","FALSE"
"Row2184","TRUE"
"Row2185","TRUE"
"Row2186","FALSE"
"Row2187","FALSE"
"Row2188","FALSE"
"Row2189","TRUE"
"Row2190","FALSE"
"Row2191","FALSE"
"Row2192","FALSE"
"Row2193","FALSE"
"Row2194","FALSE"
"Row2195","FALSE"
"Row2196","FALSE"
"Row2197","FALSE"
"Row2198","FALSE"
"Row2199","FALSE"
"Row2200","FALSE"
"Row2201","FALSE"
"Row2202","FALSE"
"Row2203","FALSE"
"Row2204","FALSE"
"Row2205","FALSE"
"Row2206","FALSE"
"Row2207","FALSE"
"Row2208","FALSE"
"Row2209","FALSE"
"Row2210","FALSE"
"Row2211","FALSE"
"Row2212","FALSE"
"Row2213","TRUE"
"Row2214","FALSE"
"Row2215","TRUE"
"Row2216","FALSE"
"Row2217","FALSE"
"Row2218","FALSE"
"Row2219","FALSE"
"Row2220","FALSE"
"Row2221","FALSE"
"Row2222","FALSE"
"Row2223","FALSE"
"Row2224","FALSE"
"Row2225","FALSE"
"Row2226","FALSE"
"Row2227","FALSE"
"Row2228","TRUE"
"Row2229","FALSE"
"Row2230","FALSE"
"Row2231","FALSE"
"Row2232","TRUE"
"Row2233","FALSE"
"Row2234","FALSE"
"Row2235","FALSE"
"Row2236","FALSE"
"Row2237","FALSE"
"Row2238","FALSE"
"Row2239","FALSE"
"Row2240","FALSE"
"Row2241","FALSE"
"Row2242","FALSE"
"Row2243","FALSE"
"Row2244","TRUE"
"Row2245","FALSE"
"Row2246","FALSE"
"Row2247","FALSE"
"Row2248","FALSE"
"Row2249","FALSE"
"Row2250","FALSE"
"Row2251","FALSE"
"Row2252","TRUE"
"Row2253","FALSE"
"Row2254","TRUE"
"Row2255","TRUE"
"Row2256","FALSE"
"Row2257","FALSE"
"Row2258","FALSE"
"Row2259","FALSE"
"Row2260","FALSE"
"Row2261","FALSE"
"Row2262","TRUE"
"Row2263","FALSE"
"Row2264","FALSE"
"Row2265","FALSE"
"Row2266","FALSE"
"Row2267","FALSE"
"Row2268","FALSE"
"Row2269","TRUE"
"Row2270","TRUE"
"Row2271","TRUE"
"Row2272","FALSE"
"Row2273","FALSE"
"Row2274","FALSE"
"Row2275","FALSE"
"Row2276","TRUE"
"Row2277","FALSE"
"Row2278","FALSE"
"Row2279","TRUE"
"Row2280","FALSE"
"Row2281","FALSE"
"Row2282","FALSE"
"Row2283","TRUE"
"Row2284","TRUE"
"Row2285","TRUE"
"Row2286","FALSE"
"Row2287","TRUE"
"Row2288","FALSE"
"Row2289","FALSE"
"Row2290","FALSE"
"Row2291","TRUE"
"Row2292","TRUE"
"Row2293","TRUE"
"Row2294","TRUE"
"Row2295","TRUE"
"Row2296","FALSE"
"Row2297","FALSE"
"Row2298","TRUE"
"Row2299","TRUE"
"Row2300","TRUE"
"Row2301","FALSE"
"Row2302","TRUE"
"Row2303","FALSE"
"Row2304","TRUE"
"Row2305","FALSE"
"Row2306","TRUE"
"Row2307","FALSE"
"Row2308","FALSE"
"Row2309","FALSE"
"Row2310","FALSE"
"Row2311","FALSE"
"Row2312","FALSE"
"Row2313","FALSE"
"Row2314","FALSE"
"Row2315","TRUE"
"Row2316","TRUE"
"Row2317","FALSE"
"Row2318","FALSE"
"Row2319","FALSE"
"Row2320","TRUE"
"Row2321","FALSE"
"Row2322","FALSE"
"Row2323","FALSE"
"Row2324","FALSE"
"Row2325","FALSE"
"Row2326","FALSE"
"Row2327","FALSE"
"Row2328","TRUE"
"Row2329","FALSE"
"Row2330","FALSE"
"Row2331","FALSE"
"Row2332","FALSE"
"Row2333","FALSE"
"Row2334","FALSE"
"Row2335","FALSE"
"Row2336","FALSE"
"Row2337","FALSE"
"Row2338","FALSE"
"Row2339","TRUE"
"Row2340","FALSE"
"Row2341","FALSE"
"Row2342","TRUE"
"Row2343","FALSE"
"Row2344","FALSE"
"Row2345","TRUE"
"Row2346","TRUE"
"Row2347","TRUE"
"Row2348","FALSE"
"Row2349","TRUE"
"Row2350","TRUE"
"Row2351","FALSE"
"Row2352","FALSE"
"Row2353","FALSE"
"Row2354","FALSE"
"Row2355","FALSE"
"Row2356","TRUE"
"Row2357","TRUE"
"Row2358","FALSE"
"Row2359","TRUE"
"Row2360","FALSE"
"Row2361","FALSE"
"Row2362","FALSE"
"Row2363","FALSE"
"Row2364","FALSE"
"Row2365","TRUE"
"Row2366","FALSE"
"Row2367","FALSE"
"Row2368","TRUE"
"Row2369","FALSE"
"Row2370","FALSE"
"Row2371","FALSE"
"Row2372","FALSE"
"Row2373","FALSE"
"Row2374","FALSE"
"Row2375","FALSE"
"Row2376","TRUE"
"Row2377","FALSE"
"Row2378","TRUE"
"Row2379","FALSE"
"Row2380","FALSE"
"Row2381","FALSE"
"Row2382","FALSE"
"Row2383","FALSE"
"Row2384","TRUE"
"Row2385","FALSE"
"Row2386","TRUE"
"Row2387","TRUE"
"Row2388","FALSE"
"Row2389","TRUE"
"Row2390","TRUE"
"Row2391","FALSE"
"Row2392","FALSE"
"Row2393","FALSE"
"Row2394","TRUE"
"Row2395","FALSE"
"Row2396","FALSE"
"Row2397","FALSE"
"Row2398","TRUE"
"Row2399","FALSE"
"Row2400","FALSE"
"Row2401","FALSE"
"Row2402","FALSE"
"Row2403","FALSE"
"Row2404","FALSE"
"Row2405","FALSE"
"Row2406","FALSE"
"Row2407","FALSE"
"Row2408","FALSE"
"Row2409","FALSE"
"Row2410","FALSE"
"Row2411","FALSE"
